disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
30026,20190625,MB1,99,2,96,16606,99,20,100,0,99,6501,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190624,MB1,99,2,96,16582,99,20,100,0,99,6501,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190623,MB1,100,0,96,16558,99,20,100,0,100,6503,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190622,MB1,100,0,96,16534,99,20,100,0,100,6503,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190621,MB1,100,0,96,16510,99,20,100,0,100,6503,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190620,MB1,100,0,96,16486,99,20,100,0,100,6503,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
30026,20190619,MB1,100,0,96,16462,99,20,100,0,100,6503,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1516979369.0,99,3981858237.0,100,0,100,65535,0,1
8844,20190623,MB1,99,2,96,18921,99,18,95,323,99,6504,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190622,MB1,99,2,96,18897,99,18,95,323,99,6504,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190621,MB1,100,0,96,18873,99,18,95,323,100,6506,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190620,MB1,100,0,96,18849,99,18,95,323,100,6506,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190619,MB1,100,0,96,18825,99,18,95,323,100,6506,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190618,MB1,100,0,96,18801,99,18,95,323,100,6506,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
8844,20190617,MB1,100,0,96,18777,99,18,95,323,100,6506,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1031800000000.0,99,1375690000000.0,100,0,100,65535,0,1
40207,20190920,MB1,99,2,95,21058,99,19,95,310,99,6522,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190919,MB1,99,2,95,21034,99,19,95,310,99,6522,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190918,MB1,100,0,95,21010,99,19,95,310,100,6524,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190917,MB1,100,0,95,20986,99,19,95,310,100,6524,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190916,MB1,100,0,95,20962,99,19,95,310,100,6524,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190915,MB1,100,0,95,20938,99,19,95,310,100,6524,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
40207,20190914,MB1,100,0,95,20914,99,19,95,310,100,6524,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979108000000.0,99,1305220000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
40209,20191105,MB1,99,2,95,22162,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
40209,20191104,MB1,99,2,95,22138,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
40209,20191103,MB1,99,2,95,22114,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
40209,20191102,MB1,99,2,95,22090,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
40209,20191101,MB1,99,2,95,22066,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
40209,20191031,MB1,99,2,95,22042,99,19,95,319,99,6528,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,979458000000.0,99,1306490000000.0,100,0,100,65535,0,1
30025,20191021,MB1,99,2,96,19438,99,20,100,0,99,6516,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191020,MB1,99,2,96,19414,99,20,100,0,99,6516,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191019,MB1,100,0,96,19390,99,20,100,0,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191018,MB1,100,0,96,19366,99,20,100,0,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191017,MB1,100,0,96,19342,99,20,100,0,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191016,MB1,100,0,96,19318,99,20,100,0,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30025,20191015,MB1,100,0,96,19294,99,20,100,0,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1517100428.0,99,3981088012.0,100,0,100,65535,0,1
30020,20191127,MB1,99,2,95,20330,99,20,99,6,99,6484,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,23857878998.0,99,11923344216.0,100,0,100,65535,0,1
30020,20191126,MB1,99,2,95,20306,99,20,99,5,99,6484,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,22809528806.0,99,11662585400.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
30020,20191124,MB1,100,0,95,20254,99,20,99,5,100,6486,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,20706726030.0,99,11142667200.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
30020,20191122,MB1,100,0,95,20206,99,20,99,4,100,6486,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,17139392574.0,99,10427734320.0,100,0,100,65535,0,1
30020,20191121,MB1,100,0,96,20182,99,20,99,3,100,6486,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,13887497182.0,99,9917361680.0,100,0,100,65535,0,1
4763,20181019,MB1,99,10,97,10629,99,20,97,188,99,6410,100,0,100,0,99,10,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,662996000000.0,99,407196000000.0,100,0,100,65535,0,1
4763,20181018,MB1,99,10,97,10605,99,20,97,187,99,6410,100,0,100,0,99,10,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,661476000000.0,99,406370000000.0,100,0,100,65535,0,1
4763,20181017,MB1,99,10,97,10581,99,20,97,187,99,6410,100,0,100,0,99,10,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,659887000000.0,99,405456000000.0,100,0,100,65535,0,1
4763,20181016,MB1,99,10,97,10557,99,20,97,186,99,6410,100,0,100,0,99,10,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,658318000000.0,99,404561000000.0,100,0,100,65535,0,1
4763,20181015,MB1,99,10,97,10533,99,20,97,185,99,6410,100,0,100,0,99,10,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,656753000000.0,99,403640000000.0,100,0,100,65535,0,1
4763,20181014,MB1,99,10,97,10509,99,20,97,185,99,6410,100,0,100,0,99,10,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,655236000000.0,99,402752000000.0,100,0,100,65535,0,1
4763,20181013,MB1,99,10,97,10485,99,20,97,184,99,6410,100,0,100,0,99,10,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,653608000000.0,99,401854000000.0,100,0,100,65535,0,1
30024,20191120,MB1,99,2,96,20158,99,20,99,3,99,6545,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,10752039839.0,99,5239490942.0,100,0,100,65535,0,1
30024,20191119,MB1,99,2,96,20134,99,20,99,2,99,6545,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,7017258087.0,99,4794537990.0,100,0,100,65535,0,1
30024,20191118,MB1,100,0,96,20110,99,20,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,3278830359.0,99,4288352070.0,100,0,100,65535,0,1
30024,20191117,MB1,100,0,96,20086,99,20,100,0,100,6547,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1575706171.0,99,3982425218.0,100,0,100,65535,0,1
30024,20191116,MB1,100,0,96,20062,99,20,100,0,100,6547,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1575706171.0,99,3982425218.0,100,0,100,65535,0,1
30024,20191115,MB1,100,0,96,20038,99,20,100,0,100,6547,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1575706171.0,99,3982425218.0,100,0,100,65535,0,1
30024,20191114,MB1,100,0,96,20014,99,20,100,0,100,6547,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1575706171.0,99,3982425218.0,100,0,100,65535,0,1
13475,20190920,MB1,99,2,95,21057,99,20,95,323,99,6494,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190919,MB1,99,2,95,21033,99,19,95,323,99,6494,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190918,MB1,100,0,95,21009,99,19,95,323,100,6496,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190917,MB1,100,0,95,20985,99,19,95,323,100,6496,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190916,MB1,100,0,95,20961,99,19,95,323,100,6496,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190915,MB1,100,0,95,20937,99,19,95,323,100,6496,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
13475,20190914,MB1,100,0,95,20913,99,19,95,323,100,6496,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041880000000.0,99,1388970000000.0,100,0,100,65535,0,1
4040,20190119,MB1,99,2,97,12939,99,20,99,18,99,6529,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,7421617282.0,99,289613000000.0,100,0,100,65535,0,1
4040,20190118,MB1,99,2,97,12915,99,20,99,18,99,6529,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,7410770458.0,99,289612000000.0,100,0,100,65535,0,1
4040,20190117,MB1,100,0,97,12891,99,20,99,18,100,6531,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,7399431155.0,99,285861000000.0,100,0,100,65535,0,1
4040,20190116,MB1,100,0,97,12867,99,20,99,18,100,6531,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,7388421899.0,99,285861000000.0,100,0,100,65535,0,1
4040,20190115,MB1,100,0,97,12843,99,20,99,18,100,6531,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,7378709907.0,99,285860000000.0,100,0,100,65535,0,1
4040,20190114,MB1,100,0,97,12819,99,20,99,18,100,6531,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,7370705539.0,99,285860000000.0,100,0,100,65535,0,1
4040,20190113,MB1,100,0,97,12795,99,20,99,18,100,6531,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,7362976163.0,99,285859000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
4753,20191124,MB1,99,2,95,20252,99,21,88,875,99,6517,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,2287880000000.0,99,1263050000000.0,100,0,100,65535,0,1
4753,20191123,MB1,100,0,95,20228,99,21,88,874,100,6519,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,2286350000000.0,99,1261400000000.0,100,0,100,65535,0,1
4753,20191122,MB1,100,0,95,20204,99,21,88,873,100,6519,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,2283260000000.0,99,1258610000000.0,100,0,100,65535,0,1
4753,20191121,MB1,100,0,96,20180,99,21,88,871,100,6519,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,2279470000000.0,99,1255780000000.0,100,0,100,65535,0,1
4753,20191120,MB1,100,0,96,20156,99,21,88,869,100,6519,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,2275220000000.0,99,1252970000000.0,100,0,100,65535,0,1
4753,20191119,MB1,100,0,96,20132,99,21,88,867,100,6519,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,2270880000000.0,99,1250350000000.0,100,0,100,65535,0,1
15488,20191005,MB1,99,2,96,19056,99,19,99,1,99,6514,100,0,100,0,99,2,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884906102.0,99,68250565922.0,100,0,100,65535,0,1
15488,20191004,MB1,99,2,96,19032,99,19,99,1,99,6514,100,0,100,0,99,2,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884906102.0,99,68250565922.0,100,0,100,65535,0,1
15488,20191003,MB1,100,0,96,19008,99,19,99,1,100,6516,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884898255.0,99,64500923682.0,100,0,100,65535,0,1
15488,20191002,MB1,100,0,96,18984,99,19,99,1,100,6516,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884898255.0,99,64500923682.0,100,0,100,65535,0,1
15488,20191001,MB1,100,0,96,18960,99,19,99,1,100,6516,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884898255.0,99,64500923682.0,100,0,100,65535,0,1
15488,20190930,MB1,100,0,96,18936,99,19,99,1,100,6516,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884898255.0,99,64500923682.0,100,0,100,65535,0,1
15488,20190929,MB1,100,0,96,18912,99,19,99,1,100,6516,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,3,99,2884898255.0,99,64500923682.0,100,0,100,65535,0,1
15492,20190811,MB1,99,2,96,17736,99,19,100,0,99,6520,100,0,100,0,99,2,100,0,100,0,77,23,77,23,200,0,100,0,100,0,99,1481066044.0,99,33978756225.0,100,0,100,65535,0,1
15492,20190810,MB1,99,2,96,17712,99,19,100,0,99,6520,100,0,100,0,99,2,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481066044.0,99,33978756225.0,100,0,100,65535,0,1
15492,20190809,MB1,100,0,96,17688,99,19,100,0,100,6522,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481066044.0,99,33978756225.0,100,0,100,65535,0,1
15492,20190808,MB1,100,0,96,17664,99,19,100,0,100,6522,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481058197.0,99,30229113985.0,100,0,100,65535,0,1
15492,20190807,MB1,100,0,96,17640,99,19,100,0,100,6522,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481058197.0,99,30229113985.0,100,0,100,65535,0,1
15492,20190806,MB1,100,0,96,17616,99,19,100,0,100,6522,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481058197.0,99,30229113985.0,100,0,100,65535,0,1
15492,20190805,MB1,100,0,96,17592,99,19,100,0,100,6522,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,1481058197.0,99,30229113985.0,100,0,100,65535,0,1
23984,20190530,MB1,99,2,96,15946,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190529,MB1,99,2,96,15922,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190528,MB1,99,2,96,15898,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190527,MB1,99,2,96,15874,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190526,MB1,99,2,96,15850,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190525,MB1,99,2,96,15826,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,70,30,70,30,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
23984,20190524,MB1,99,2,96,15802,99,20,94,401,99,6521,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,1,99,1233330000000.0,99,844877000000.0,100,0,100,65535,0,1
13472,20181013,MB1,99,2,97,12849,99,19,95,315,99,6500,100,0,100,0,99,2,100,0,99,6,70,30,70,30,199,6,100,0,100,0,99,1041910000000.0,99,1388500000000.0,100,0,100,65535,0,1
13472,20181012,MB1,100,0,97,12825,99,19,95,315,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041860000000.0,99,1388430000000.0,100,0,100,65535,0,1
13472,20181011,MB1,100,0,97,12801,99,19,95,315,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041800000000.0,99,1388360000000.0,100,0,100,65535,0,1
13472,20181010,MB1,100,0,97,12777,99,19,95,315,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041730000000.0,99,1388300000000.0,100,0,100,65535,0,1
13472,20181009,MB1,100,0,97,12753,99,19,95,314,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041670000000.0,99,1388230000000.0,100,0,100,65535,0,1
13472,20181008,MB1,100,0,97,12729,99,19,95,314,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041610000000.0,99,1388160000000.0,100,0,100,65535,0,1
13472,20181007,MB1,100,0,97,12705,99,19,95,314,100,6502,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041550000000.0,99,1388100000000.0,100,0,100,65535,0,1
30846,20180828,MB1,99,2,98,9388,99,20,98,142,99,6477,100,0,100,0,99,2,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,536378000000.0,99,317231000000.0,100,0,100,65535,0,1
30846,20180827,MB1,99,2,98,9364,99,20,98,141,99,6477,100,0,100,0,99,2,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,534930000000.0,99,316197000000.0,100,0,100,65535,0,1
30846,20180826,MB1,100,0,98,9340,99,20,98,141,100,6479,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,533488000000.0,99,313521000000.0,100,0,100,65535,0,1
30846,20180825,MB1,100,0,98,9316,99,20,98,141,100,6479,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,531990000000.0,99,311963000000.0,100,0,100,65535,0,1
30846,20180824,MB1,100,0,98,9292,99,20,98,140,100,6479,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,530514000000.0,99,310878000000.0,100,0,100,65535,0,1
30846,20180823,MB1,100,0,98,9268,99,20,98,140,100,6479,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,529078000000.0,99,309727000000.0,100,0,100,65535,0,1
30846,20180822,MB1,100,0,98,9244,99,20,98,139,100,6479,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,527639000000.0,99,308673000000.0,100,0,100,65535,0,1
13474,20190901,MB1,99,2,95,20601,99,19,95,321,99,6499,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190831,MB1,99,2,95,20577,99,19,95,321,99,6499,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190830,MB1,100,0,95,20553,99,19,95,321,100,6501,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190829,MB1,100,0,95,20529,99,19,95,321,100,6501,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190828,MB1,100,0,95,20505,99,19,95,321,100,6501,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190827,MB1,100,0,95,20481,99,19,95,321,100,6501,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
13474,20190826,MB1,100,0,95,20457,99,19,95,321,100,6501,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,1041940000000.0,99,1388210000000.0,100,0,100,65535,0,1
30848,20180808,MB1,97,152,98,8906,99,20,98,132,97,6335,100,0,100,0,97,152,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,504916000000.0,99,292161000000.0,100,0,100,65535,0,1
30848,20180807,MB1,97,152,98,8882,99,20,98,132,97,6335,100,0,100,0,97,152,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,503410000000.0,99,291012000000.0,100,0,100,65535,0,1
30848,20180806,MB1,97,148,98,8858,99,20,98,131,97,6339,100,0,100,0,97,148,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,501897000000.0,99,289894000000.0,100,0,100,65535,0,1
30848,20180805,MB1,97,146,98,8834,99,20,98,131,97,6341,100,0,100,0,97,146,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,500446000000.0,99,288798000000.0,100,0,100,65535,0,1
30848,20180804,MB1,97,146,98,8810,99,20,98,130,97,6341,100,0,100,0,97,146,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,498955000000.0,99,287710000000.0,100,0,100,65535,0,1
30848,20180803,MB1,97,144,98,8786,99,20,98,130,97,6343,100,0,100,0,97,144,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,497454000000.0,99,286587000000.0,100,0,100,65535,0,1
30848,20180802,MB1,97,142,98,8762,99,20,98,130,97,6345,100,0,100,0,97,142,100,0,99,338,77,23,77,23,199,338,100,0,100,0,99,495962000000.0,99,285495000000.0,100,0,100,65535,0,1
15490,20190714,MB1,99,2,96,17064,99,19,100,0,99,6595,100,0,100,0,99,2,100,0,100,0,77,23,77,23,200,0,100,0,99,3,99,1734192020.0,99,23255201866.0,100,0,100,65535,0,1
15490,20190713,MB1,99,2,96,17040,99,19,100,0,99,6595,100,0,100,0,99,2,100,0,100,0,77,23,77,23,200,0,100,0,99,3,99,1734192020.0,99,23255201866.0,100,0,100,65535,0,1
15490,20190712,MB1,100,0,96,17016,99,19,100,0,100,6597,100,0,100,0,100,0,100,0,100,0,77,23,77,23,200,0,100,0,99,3,99,1734192020.0,99,23255201866.0,100,0,100,65535,0,1
15490,20190711,MB1,100,0,96,16992,99,19,100,0,100,6597,100,0,100,0,100,0,100,0,100,0,77,23,77,23,200,0,100,0,99,3,99,1734184173.0,99,19505559626.0,100,0,100,65535,0,1
15490,20190710,MB1,100,0,96,16968,99,19,100,0,100,6597,100,0,100,0,100,0,100,0,100,0,76,24,76,24,200,0,100,0,99,3,99,1734184173.0,99,19505559626.0,100,0,100,65535,0,1
